realtime_start,realtime_end,date,value
2019-12-06,2019-12-06,2010-01-01,264687
2019-12-06,2019-12-06,2010-02-01,259103
2019-12-06,2019-12-06,2010-03-01,293231
2019-12-06,2019-12-06,2010-04-01,291965
2019-12-06,2019-12-06,2010-05-01,300362
2019-12-06,2019-12-06,2010-06-01,293904
2019-12-06,2019-12-06,2010-07-01,294933
2019-12-06,2019-12-06,2010-08-01,296553
2019-12-06,2019-12-06,2010-09-01,284345
2019-12-06,2019-12-06,2010-10-01,293823
2019-12-06,2019-12-06,2010-11-01,306998
2019-12-06,2019-12-06,2010-12-01,362151
2019-12-06,2019-12-06,2011-01-01,277706
2019-12-06,2019-12-06,2011-02-01,274739
2019-12-06,2019-12-06,2011-03-01,311920
2019-12-06,2019-12-06,2011-04-01,311233
2019-12-06,2019-12-06,2011-05-01,322722
2019-12-06,2019-12-06,2011-06-01,318499
2019-12-06,2019-12-06,2011-07-01,315504
2019-12-06,2019-12-06,2011-08-01,323314
2019-12-06,2019-12-06,2011-09-01,308069
2019-12-06,2019-12-06,2011-10-01,313569
2019-12-06,2019-12-06,2011-11-01,327252
2019-12-06,2019-12-06,2011-12-01,380837
2019-12-06,2019-12-06,2012-01-01,292916
2019-12-06,2019-12-06,2012-02-01,302072
2019-12-06,2019-12-06,2012-03-01,332992
2019-12-06,2019-12-06,2012-04-01,319458
2019-12-06,2019-12-06,2012-05-01,338812
2019-12-06,2019-12-06,2012-06-01,325021
2019-12-06,2019-12-06,2012-07-01,320787
2019-12-06,2019-12-06,2012-08-01,337194
2019-12-06,2019-12-06,2012-09-01,314291
2019-12-06,2019-12-06,2012-10-01,327099
2019-12-06,2019-12-06,2012-11-01,341371
2019-12-06,2019-12-06,2012-12-01,387883
2019-12-06,2019-12-06,2013-01-01,306250
2019-12-06,2019-12-06,2013-02-01,300952
2019-12-06,2019-12-06,2013-03-01,338082
2019-12-06,2019-12-06,2013-04-01,327049
2019-12-06,2019-12-06,2013-05-01,350486
2019-12-06,2019-12-06,2013-06-01,332143
2019-12-06,2019-12-06,2013-07-01,336404
2019-12-06,2019-12-06,2013-08-01,346351
2019-12-06,2019-12-06,2013-09-01,320722
2019-12-06,2019-12-06,2013-10-01,336918
2019-12-06,2019-12-06,2013-11-01,348397
2019-12-06,2019-12-06,2013-12-01,398715
2019-12-06,2019-12-06,2014-01-01,312672
2019-12-06,2019-12-06,2014-02-01,305065
2019-12-06,2019-12-06,2014-03-01,342163
2019-12-06,2019-12-06,2014-04-01,343437
2019-12-06,2019-12-06,2014-05-01,365992
2019-12-06,2019-12-06,2014-06-01,346567
2019-12-06,2019-12-06,2014-07-01,352006
2019-12-06,2019-12-06,2014-08-01,358742
2019-12-06,2019-12-06,2014-09-01,338059
2019-12-06,2019-12-06,2014-10-01,354123
2019-12-06,2019-12-06,2014-11-01,360197
2019-12-06,2019-12-06,2014-12-01,415782
2019-12-06,2019-12-06,2015-01-01,319600
2019-12-06,2019-12-06,2015-02-01,308551
2019-12-06,2019-12-06,2015-03-01,349551
2019-12-06,2019-12-06,2015-04-01,345965
2019-12-06,2019-12-06,2015-05-01,367361
2019-12-06,2019-12-06,2015-06-01,355194
2019-12-06,2019-12-06,2015-07-01,361777
2019-12-06,2019-12-06,2015-08-01,360007
2019-12-06,2019-12-06,2015-09-01,342010
2019-12-06,2019-12-06,2015-10-01,356193
2019-12-06,2019-12-06,2015-11-01,362679
2019-12-06,2019-12-06,2015-12-01,426487
2019-12-06,2019-12-06,2016-01-01,321831
2019-12-06,2019-12-06,2016-02-01,325794
2019-12-06,2019-12-06,2016-03-01,360816
2019-12-06,2019-12-06,2016-04-01,354477
2019-12-06,2019-12-06,2016-05-01,372178
2019-12-06,2019-12-06,2016-06-01,367143
2019-12-06,2019-12-06,2016-07-01,363011
2019-12-06,2019-12-06,2016-08-01,368494
2019-12-06,2019-12-06,2016-09-01,353828
2019-12-06,2019-12-06,2016-10-01,360915
2019-12-06,2019-12-06,2016-11-01,378296
2019-12-06,2019-12-06,2016-12-01,440279
2019-12-06,2019-12-06,2017-01-01,337320
2019-12-06,2019-12-06,2017-02-01,329554
2019-12-06,2019-12-06,2017-03-01,377865
2019-12-06,2019-12-06,2017-04-01,369677
2019-12-06,2019-12-06,2017-05-01,390630
2019-12-06,2019-12-06,2017-06-01,380785
2019-12-06,2019-12-06,2017-07-01,374736
2019-12-06,2019-12-06,2017-08-01,387320
2019-12-06,2019-12-06,2017-09-01,371409
2019-12-06,2019-12-06,2017-10-01,380431
2019-12-06,2019-12-06,2017-11-01,405490
2019-12-06,2019-12-06,2017-12-01,460976
2019-12-06,2019-12-06,2018-01-01,357749
2019-12-06,2019-12-06,2018-02-01,347705
2019-12-06,2019-12-06,2018-03-01,401041
2019-12-06,2019-12-06,2018-04-01,383280
2019-12-06,2019-12-06,2018-05-01,421168
2019-12-06,2019-12-06,2018-06-01,405277
2019-12-06,2019-12-06,2018-07-01,404116
2019-12-06,2019-12-06,2018-08-01,415396
2019-12-06,2019-12-06,2018-09-01,384778
2019-12-06,2019-12-06,2018-10-01,406873
2019-12-06,2019-12-06,2018-11-01,427005
2019-12-06,2019-12-06,2018-12-01,461535
2019-12-06,2019-12-06,2019-01-01,370778
2019-12-06,2019-12-06,2019-02-01,354645
2019-12-06,2019-12-06,2019-03-01,407194
2019-12-06,2019-12-06,2019-04-01,405978
2019-12-06,2019-12-06,2019-05-01,434187
2019-12-06,2019-12-06,2019-06-01,412166
2019-12-06,2019-12-06,2019-07-01,422547
2019-12-06,2019-12-06,2019-08-01,431275
2019-12-06,2019-12-06,2019-09-01,398432
2019-12-06,2019-12-06,2019-10-01,420409
