realtime_start,realtime_end,date,value
2019-12-06,2019-12-06,2006-10-01,19044
2019-12-06,2019-12-06,2006-11-01,19276
2019-12-06,2019-12-06,2006-12-01,19385
2019-12-06,2019-12-06,2007-01-01,19423
2019-12-06,2019-12-06,2007-02-01,19401
2019-12-06,2019-12-06,2007-03-01,19540
2019-12-06,2019-12-06,2007-04-01,19572
2019-12-06,2019-12-06,2007-05-01,19650
2019-12-06,2019-12-06,2007-06-01,19880
2019-12-06,2019-12-06,2007-07-01,19831
2019-12-06,2019-12-06,2007-08-01,20014
2019-12-06,2019-12-06,2007-09-01,20132
2019-12-06,2019-12-06,2007-10-01,19988
2019-12-06,2019-12-06,2007-11-01,19938
2019-12-06,2019-12-06,2007-12-01,19825
2019-12-06,2019-12-06,2008-01-01,20120
2019-12-06,2019-12-06,2008-02-01,20279
2019-12-06,2019-12-06,2008-03-01,20288
2019-12-06,2019-12-06,2008-04-01,20172
2019-12-06,2019-12-06,2008-05-01,20536
2019-12-06,2019-12-06,2008-06-01,20497
2019-12-06,2019-12-06,2008-07-01,20640
2019-12-06,2019-12-06,2008-08-01,20620
2019-12-06,2019-12-06,2008-09-01,20654
2019-12-06,2019-12-06,2008-10-01,20659
2019-12-06,2019-12-06,2008-11-01,20789
2019-12-06,2019-12-06,2008-12-01,20682
2019-12-06,2019-12-06,2009-01-01,20753
2019-12-06,2019-12-06,2009-02-01,20906
2019-12-06,2019-12-06,2009-03-01,20908
2019-12-06,2019-12-06,2009-04-01,21059
2019-12-06,2019-12-06,2009-05-01,21121
2019-12-06,2019-12-06,2009-06-01,21055
2019-12-06,2019-12-06,2009-07-01,21027
2019-12-06,2019-12-06,2009-08-01,21070
2019-12-06,2019-12-06,2009-09-01,21231
2019-12-06,2019-12-06,2009-10-01,21278
2019-12-06,2019-12-06,2009-11-01,21288
2019-12-06,2019-12-06,2009-12-01,21195
2019-12-06,2019-12-06,2010-01-01,21144
2019-12-06,2019-12-06,2010-02-01,21199
2019-12-06,2019-12-06,2010-03-01,21363
2019-12-06,2019-12-06,2010-04-01,21492
2019-12-06,2019-12-06,2010-05-01,21378
2019-12-06,2019-12-06,2010-06-01,21683
2019-12-06,2019-12-06,2010-07-01,21755
2019-12-06,2019-12-06,2010-08-01,21841
2019-12-06,2019-12-06,2010-09-01,21933
2019-12-06,2019-12-06,2010-10-01,22105
2019-12-06,2019-12-06,2010-11-01,22180
2019-12-06,2019-12-06,2010-12-01,22312
2019-12-06,2019-12-06,2011-01-01,22579
2019-12-06,2019-12-06,2011-02-01,22451
2019-12-06,2019-12-06,2011-03-01,22584
2019-12-06,2019-12-06,2011-04-01,22448
2019-12-06,2019-12-06,2011-05-01,22585
2019-12-06,2019-12-06,2011-06-01,22630
2019-12-06,2019-12-06,2011-07-01,22728
2019-12-06,2019-12-06,2011-08-01,22822
2019-12-06,2019-12-06,2011-09-01,22718
2019-12-06,2019-12-06,2011-10-01,22783
2019-12-06,2019-12-06,2011-11-01,22782
2019-12-06,2019-12-06,2011-12-01,22717
2019-12-06,2019-12-06,2012-01-01,22857
2019-12-06,2019-12-06,2012-02-01,23022
2019-12-06,2019-12-06,2012-03-01,22967
2019-12-06,2019-12-06,2012-04-01,23021
2019-12-06,2019-12-06,2012-05-01,22883
2019-12-06,2019-12-06,2012-06-01,22471
2019-12-06,2019-12-06,2012-07-01,22770
2019-12-06,2019-12-06,2012-08-01,22763
2019-12-06,2019-12-06,2012-09-01,22608
2019-12-06,2019-12-06,2012-10-01,22482
2019-12-06,2019-12-06,2012-11-01,22684
2019-12-06,2019-12-06,2012-12-01,22940
2019-12-06,2019-12-06,2013-01-01,23230
2019-12-06,2019-12-06,2013-02-01,23093
2019-12-06,2019-12-06,2013-03-01,23146
2019-12-06,2019-12-06,2013-04-01,23065
2019-12-06,2019-12-06,2013-05-01,23201
2019-12-06,2019-12-06,2013-06-01,23196
2019-12-06,2019-12-06,2013-07-01,23464
2019-12-06,2019-12-06,2013-08-01,23506
2019-12-06,2019-12-06,2013-09-01,23914
2019-12-06,2019-12-06,2013-10-01,23933
2019-12-06,2019-12-06,2013-11-01,23990
2019-12-06,2019-12-06,2013-12-01,24000
2019-12-06,2019-12-06,2014-01-01,24027
2019-12-06,2019-12-06,2014-02-01,24158
2019-12-06,2019-12-06,2014-03-01,24293
2019-12-06,2019-12-06,2014-04-01,24553
2019-12-06,2019-12-06,2014-05-01,24894
2019-12-06,2019-12-06,2014-06-01,25076
2019-12-06,2019-12-06,2014-07-01,25142
2019-12-06,2019-12-06,2014-08-01,25254
2019-12-06,2019-12-06,2014-09-01,25374
2019-12-06,2019-12-06,2014-10-01,25289
2019-12-06,2019-12-06,2014-11-01,25430
2019-12-06,2019-12-06,2014-12-01,25588
2019-12-06,2019-12-06,2015-01-01,25818
2019-12-06,2019-12-06,2015-02-01,25617
2019-12-06,2019-12-06,2015-03-01,26190
2019-12-06,2019-12-06,2015-04-01,25832
2019-12-06,2019-12-06,2015-05-01,25830
2019-12-06,2019-12-06,2015-06-01,25984
2019-12-06,2019-12-06,2015-07-01,26283
2019-12-06,2019-12-06,2015-08-01,26440
2019-12-06,2019-12-06,2015-09-01,26780
2019-12-06,2019-12-06,2015-10-01,26578
2019-12-06,2019-12-06,2015-11-01,26701
2019-12-06,2019-12-06,2015-12-01,26985
2019-12-06,2019-12-06,2016-01-01,26840
2019-12-06,2019-12-06,2016-02-01,27344
2019-12-06,2019-12-06,2016-03-01,27211
2019-12-06,2019-12-06,2016-04-01,27426
2019-12-06,2019-12-06,2016-05-01,27350
2019-12-06,2019-12-06,2016-06-01,27567
2019-12-06,2019-12-06,2016-07-01,27519
2019-12-06,2019-12-06,2016-08-01,27371
2019-12-06,2019-12-06,2016-09-01,27404
2019-12-06,2019-12-06,2016-10-01,26558
2019-12-06,2019-12-06,2016-11-01,26756
2019-12-06,2019-12-06,2016-12-01,26890
2019-12-06,2019-12-06,2017-01-01,26978
2019-12-06,2019-12-06,2017-02-01,27221
2019-12-06,2019-12-06,2017-03-01,27446
2019-12-06,2019-12-06,2017-04-01,27593
2019-12-06,2019-12-06,2017-05-01,27652
2019-12-06,2019-12-06,2017-06-01,27897
2019-12-06,2019-12-06,2017-07-01,27864
2019-12-06,2019-12-06,2017-08-01,28108
2019-12-06,2019-12-06,2017-09-01,28166
