realtime_start,realtime_end,date,value
2019-12-06,2019-12-06,2007-02-01,8423
2019-12-06,2019-12-06,2007-03-01,9415
2019-12-06,2019-12-06,2007-04-01,8553
2019-12-06,2019-12-06,2007-05-01,9266
2019-12-06,2019-12-06,2007-06-01,9171
2019-12-06,2019-12-06,2007-07-01,9194
2019-12-06,2019-12-06,2007-08-01,9867
2019-12-06,2019-12-06,2007-09-01,8885
2019-12-06,2019-12-06,2007-10-01,9069
2019-12-06,2019-12-06,2007-11-01,10012
2019-12-06,2019-12-06,2007-12-01,10487
2019-12-06,2019-12-06,2008-01-01,8163
2019-12-06,2019-12-06,2008-02-01,8104
2019-12-06,2019-12-06,2008-03-01,8381
2019-12-06,2019-12-06,2008-04-01,8029
2019-12-06,2019-12-06,2008-05-01,8604
2019-12-06,2019-12-06,2008-06-01,8117
2019-12-06,2019-12-06,2008-07-01,8495
2019-12-06,2019-12-06,2008-08-01,8456
2019-12-06,2019-12-06,2008-09-01,7676
2019-12-06,2019-12-06,2008-10-01,7712
2019-12-06,2019-12-06,2008-11-01,8121
2019-12-06,2019-12-06,2008-12-01,8862
2019-12-06,2019-12-06,2009-01-01,6796
2019-12-06,2019-12-06,2009-02-01,6593
2019-12-06,2019-12-06,2009-03-01,6907
2019-12-06,2019-12-06,2009-04-01,6608
2019-12-06,2019-12-06,2009-05-01,6974
2019-12-06,2019-12-06,2009-06-01,6922
2019-12-06,2019-12-06,2009-07-01,7194
2019-12-06,2019-12-06,2009-08-01,7159
2019-12-06,2019-12-06,2009-09-01,6967
2019-12-06,2019-12-06,2009-10-01,6853
2019-12-06,2019-12-06,2009-11-01,7375
2019-12-06,2019-12-06,2009-12-01,8401
2019-12-06,2019-12-06,2010-01-01,6324
2019-12-06,2019-12-06,2010-02-01,6468
2019-12-06,2019-12-06,2010-03-01,7271
2019-12-06,2019-12-06,2010-04-01,6729
2019-12-06,2019-12-06,2010-05-01,6932
2019-12-06,2019-12-06,2010-06-01,6902
2019-12-06,2019-12-06,2010-07-01,7243
2019-12-06,2019-12-06,2010-08-01,7330
2019-12-06,2019-12-06,2010-09-01,7101
2019-12-06,2019-12-06,2010-10-01,6793
2019-12-06,2019-12-06,2010-11-01,7630
2019-12-06,2019-12-06,2010-12-01,8482
2019-12-06,2019-12-06,2011-01-01,6244
2019-12-06,2019-12-06,2011-02-01,6488
2019-12-06,2019-12-06,2011-03-01,7530
2019-12-06,2019-12-06,2011-04-01,6896
2019-12-06,2019-12-06,2011-05-01,7086
2019-12-06,2019-12-06,2011-06-01,7039
2019-12-06,2019-12-06,2011-07-01,7241
2019-12-06,2019-12-06,2011-08-01,7685
2019-12-06,2019-12-06,2011-09-01,7450
2019-12-06,2019-12-06,2011-10-01,6967
2019-12-06,2019-12-06,2011-11-01,7931
2019-12-06,2019-12-06,2011-12-01,9029
2019-12-06,2019-12-06,2012-01-01,6866
2019-12-06,2019-12-06,2012-02-01,7169
2019-12-06,2019-12-06,2012-03-01,7784
2019-12-06,2019-12-06,2012-04-01,6872
2019-12-06,2019-12-06,2012-05-01,7683
2019-12-06,2019-12-06,2012-06-01,7378
2019-12-06,2019-12-06,2012-07-01,7551
2019-12-06,2019-12-06,2012-08-01,8064
2019-12-06,2019-12-06,2012-09-01,7439
2019-12-06,2019-12-06,2012-10-01,7260
2019-12-06,2019-12-06,2012-11-01,8260
2019-12-06,2019-12-06,2012-12-01,9216
2019-12-06,2019-12-06,2013-01-01,7297
2019-12-06,2019-12-06,2013-02-01,7089
2019-12-06,2019-12-06,2013-03-01,7875
2019-12-06,2019-12-06,2013-04-01,7314
2019-12-06,2019-12-06,2013-05-01,7834
2019-12-06,2019-12-06,2013-06-01,7558
2019-12-06,2019-12-06,2013-07-01,7977
2019-12-06,2019-12-06,2013-08-01,8461
2019-12-06,2019-12-06,2013-09-01,7848
2019-12-06,2019-12-06,2013-10-01,8059
2019-12-06,2019-12-06,2013-11-01,8842
2019-12-06,2019-12-06,2013-12-01,9195
2019-12-06,2019-12-06,2014-01-01,7201
2019-12-06,2019-12-06,2014-02-01,7227
2019-12-06,2019-12-06,2014-03-01,8104
2019-12-06,2019-12-06,2014-04-01,7791
2019-12-06,2019-12-06,2014-05-01,8384
2019-12-06,2019-12-06,2014-06-01,7881
2019-12-06,2019-12-06,2014-07-01,8403
2019-12-06,2019-12-06,2014-08-01,8734
2019-12-06,2019-12-06,2014-09-01,8371
2019-12-06,2019-12-06,2014-10-01,8441
2019-12-06,2019-12-06,2014-11-01,8950
2019-12-06,2019-12-06,2014-12-01,10231
2019-12-06,2019-12-06,2015-01-01,7964
2019-12-06,2019-12-06,2015-02-01,7514
2019-12-06,2019-12-06,2015-03-01,8616
2019-12-06,2019-12-06,2015-04-01,8261
2019-12-06,2019-12-06,2015-05-01,8893
2019-12-06,2019-12-06,2015-06-01,8576
2019-12-06,2019-12-06,2015-07-01,9110
2019-12-06,2019-12-06,2015-08-01,9148
2019-12-06,2019-12-06,2015-09-01,8967
2019-12-06,2019-12-06,2015-10-01,9108
2019-12-06,2019-12-06,2015-11-01,9488
2019-12-06,2019-12-06,2015-12-01,10925
2019-12-06,2019-12-06,2016-01-01,8181
2019-12-06,2019-12-06,2016-02-01,8384
2019-12-06,2019-12-06,2016-03-01,9264
2019-12-06,2019-12-06,2016-04-01,8610
2019-12-06,2019-12-06,2016-05-01,9002
2019-12-06,2019-12-06,2016-06-01,9113
2019-12-06,2019-12-06,2016-07-01,9177
2019-12-06,2019-12-06,2016-08-01,9567
2019-12-06,2019-12-06,2016-09-01,9529
2019-12-06,2019-12-06,2016-10-01,9048
2019-12-06,2019-12-06,2016-11-01,9950
2019-12-06,2019-12-06,2016-12-01,10870
2019-12-06,2019-12-06,2017-01-01,8307
2019-12-06,2019-12-06,2017-02-01,8277
2019-12-06,2019-12-06,2017-03-01,9698
2019-12-06,2019-12-06,2017-04-01,8630
2019-12-06,2019-12-06,2017-05-01,9470
2019-12-06,2019-12-06,2017-06-01,9411
2019-12-06,2019-12-06,2017-07-01,9276
2019-12-06,2019-12-06,2017-08-01,9897
2019-12-06,2019-12-06,2017-09-01,9530
2019-12-06,2019-12-06,2017-10-01,9494
2019-12-06,2019-12-06,2017-11-01,10536
2019-12-06,2019-12-06,2017-12-01,11257
2019-12-06,2019-12-06,2018-01-01,8699
2019-12-06,2019-12-06,2018-02-01,8505
2019-12-06,2019-12-06,2018-03-01,10013
2019-12-06,2019-12-06,2018-04-01,9175
2019-12-06,2019-12-06,2018-05-01,9910
2019-12-06,2019-12-06,2018-06-01,9713
2019-12-06,2019-12-06,2018-07-01,9700
2019-12-06,2019-12-06,2018-08-01,10170
2019-12-06,2019-12-06,2018-09-01,9546
2019-12-06,2019-12-06,2018-10-01,9693
2019-12-06,2019-12-06,2018-11-01,10550
2019-12-06,2019-12-06,2018-12-01,10937
2019-12-06,2019-12-06,2019-01-01,8581
2019-12-06,2019-12-06,2019-02-01,8382
2019-12-06,2019-12-06,2019-03-01,9793
2019-12-06,2019-12-06,2019-04-01,9271
2019-12-06,2019-12-06,2019-05-01,10004
2019-12-06,2019-12-06,2019-06-01,9461
2019-12-06,2019-12-06,2019-07-01,9879
2019-12-06,2019-12-06,2019-08-01,10276
2019-12-06,2019-12-06,2019-09-01,9747
2019-12-06,2019-12-06,2019-10-01,9844
