realtime_start,realtime_end,date,value
2019-12-06,2019-12-06,2006-06-01,282510
2019-12-06,2019-12-06,2006-07-01,283042
2019-12-06,2019-12-06,2006-08-01,285504
2019-12-06,2019-12-06,2006-09-01,284382
2019-12-06,2019-12-06,2006-10-01,283015
2019-12-06,2019-12-06,2006-11-01,283202
2019-12-06,2019-12-06,2006-12-01,288292
2019-12-06,2019-12-06,2007-01-01,288217
2019-12-06,2019-12-06,2007-02-01,288165
2019-12-06,2019-12-06,2007-03-01,291686
2019-12-06,2019-12-06,2007-04-01,289982
2019-12-06,2019-12-06,2007-05-01,293748
2019-12-06,2019-12-06,2007-06-01,293360
2019-12-06,2019-12-06,2007-07-01,294682
2019-12-06,2019-12-06,2007-08-01,294809
2019-12-06,2019-12-06,2007-09-01,295693
2019-12-06,2019-12-06,2007-10-01,297672
2019-12-06,2019-12-06,2007-11-01,302939
2019-12-06,2019-12-06,2007-12-01,300953
2019-12-06,2019-12-06,2008-01-01,301402
2019-12-06,2019-12-06,2008-02-01,299627
2019-12-06,2019-12-06,2008-03-01,300971
2019-12-06,2019-12-06,2008-04-01,302520
2019-12-06,2019-12-06,2008-05-01,306893
2019-12-06,2019-12-06,2008-06-01,309294
2019-12-06,2019-12-06,2008-07-01,310641
2019-12-06,2019-12-06,2008-08-01,307299
2019-12-06,2019-12-06,2008-09-01,304180
2019-12-06,2019-12-06,2008-10-01,296351
2019-12-06,2019-12-06,2008-11-01,284366
2019-12-06,2019-12-06,2008-12-01,277968
2019-12-06,2019-12-06,2009-01-01,281139
2019-12-06,2019-12-06,2009-02-01,281388
2019-12-06,2019-12-06,2009-03-01,276647
2019-12-06,2019-12-06,2009-04-01,277795
2019-12-06,2019-12-06,2009-05-01,280167
2019-12-06,2019-12-06,2009-06-01,283272
2019-12-06,2019-12-06,2009-07-01,282769
2019-12-06,2019-12-06,2009-08-01,284405
2019-12-06,2019-12-06,2009-09-01,284973
2019-12-06,2019-12-06,2009-10-01,285185
2019-12-06,2019-12-06,2009-11-01,287020
2019-12-06,2019-12-06,2009-12-01,288993
2019-12-06,2019-12-06,2010-01-01,289269
2019-12-06,2019-12-06,2010-02-01,290931
2019-12-06,2019-12-06,2010-03-01,293655
2019-12-06,2019-12-06,2010-04-01,295447
2019-12-06,2019-12-06,2010-05-01,292398
2019-12-06,2019-12-06,2010-06-01,292649
2019-12-06,2019-12-06,2010-07-01,292069
2019-12-06,2019-12-06,2010-08-01,294196
2019-12-06,2019-12-06,2010-09-01,296163
2019-12-06,2019-12-06,2010-10-01,298717
2019-12-06,2019-12-06,2010-11-01,301847
2019-12-06,2019-12-06,2010-12-01,304005
2019-12-06,2019-12-06,2011-01-01,305512
2019-12-06,2019-12-06,2011-02-01,307736
2019-12-06,2019-12-06,2011-03-01,310884
2019-12-06,2019-12-06,2011-04-01,313897
2019-12-06,2019-12-06,2011-05-01,314427
2019-12-06,2019-12-06,2011-06-01,316543
2019-12-06,2019-12-06,2011-07-01,316361
2019-12-06,2019-12-06,2011-08-01,318154
2019-12-06,2019-12-06,2011-09-01,318886
2019-12-06,2019-12-06,2011-10-01,320109
2019-12-06,2019-12-06,2011-11-01,321296
2019-12-06,2019-12-06,2011-12-01,320223
2019-12-06,2019-12-06,2012-01-01,323730
2019-12-06,2019-12-06,2012-02-01,327639
2019-12-06,2019-12-06,2012-03-01,329029
2019-12-06,2019-12-06,2012-04-01,327044
2019-12-06,2019-12-06,2012-05-01,325791
2019-12-06,2019-12-06,2012-06-01,323559
2019-12-06,2019-12-06,2012-07-01,324454
2019-12-06,2019-12-06,2012-08-01,328293
2019-12-06,2019-12-06,2012-09-01,330091
2019-12-06,2019-12-06,2012-10-01,331118
2019-12-06,2019-12-06,2012-11-01,331817
2019-12-06,2019-12-06,2012-12-01,331934
2019-12-06,2019-12-06,2013-01-01,334676
2019-12-06,2019-12-06,2013-02-01,338416
2019-12-06,2019-12-06,2013-03-01,336304
2019-12-06,2019-12-06,2013-04-01,333982
2019-12-06,2019-12-06,2013-05-01,334811
2019-12-06,2019-12-06,2013-06-01,334432
2019-12-06,2019-12-06,2013-07-01,337035
2019-12-06,2019-12-06,2013-08-01,336469
2019-12-06,2019-12-06,2013-09-01,337763
2019-12-06,2019-12-06,2013-10-01,338109
2019-12-06,2019-12-06,2013-11-01,338980
2019-12-06,2019-12-06,2013-12-01,341880
2019-12-06,2019-12-06,2014-01-01,340077
2019-12-06,2019-12-06,2014-02-01,343542
2019-12-06,2019-12-06,2014-03-01,345098
2019-12-06,2019-12-06,2014-04-01,348279
