realtime_start,realtime_end,date,value
2019-12-06,2019-12-06,2014-02-01,380019
2019-12-06,2019-12-06,2014-03-01,432651
2019-12-06,2019-12-06,2014-04-01,431396
2019-12-06,2019-12-06,2014-05-01,459231
2019-12-06,2019-12-06,2014-06-01,433282
2019-12-06,2019-12-06,2014-07-01,443281
2019-12-06,2019-12-06,2014-08-01,451366
2019-12-06,2019-12-06,2014-09-01,421424
2019-12-06,2019-12-06,2014-10-01,438457
2019-12-06,2019-12-06,2014-11-01,439165
2019-12-06,2019-12-06,2014-12-01,502330
2019-12-06,2019-12-06,2015-01-01,398027
2019-12-06,2019-12-06,2015-02-01,388063
2019-12-06,2019-12-06,2015-03-01,445970
2019-12-06,2019-12-06,2015-04-01,439637
2019-12-06,2019-12-06,2015-05-01,464785
2019-12-06,2019-12-06,2015-06-01,449794
2019-12-06,2019-12-06,2015-07-01,459533
2019-12-06,2019-12-06,2015-08-01,457905
2019-12-06,2019-12-06,2015-09-01,432782
2019-12-06,2019-12-06,2015-10-01,446593
2019-12-06,2019-12-06,2015-11-01,446773
2019-12-06,2019-12-06,2015-12-01,519625
2019-12-06,2019-12-06,2016-01-01,401982
2019-12-06,2019-12-06,2016-02-01,415189
2019-12-06,2019-12-06,2016-03-01,461198
2019-12-06,2019-12-06,2016-04-01,451468
2019-12-06,2019-12-06,2016-05-01,470430
2019-12-06,2019-12-06,2016-06-01,465023
2019-12-06,2019-12-06,2016-07-01,462162
2019-12-06,2019-12-06,2016-08-01,471996
2019-12-06,2019-12-06,2016-09-01,448749
2019-12-06,2019-12-06,2016-10-01,453088
2019-12-06,2019-12-06,2016-11-01,467765
2019-12-06,2019-12-06,2016-12-01,540273
2019-12-06,2019-12-06,2017-01-01,421560
2019-12-06,2019-12-06,2017-02-01,417983
2019-12-06,2019-12-06,2017-03-01,483059
2019-12-06,2019-12-06,2017-04-01,466058
2019-12-06,2019-12-06,2017-05-01,495264
2019-12-06,2019-12-06,2017-06-01,482456
2019-12-06,2019-12-06,2017-07-01,475984
2019-12-06,2019-12-06,2017-08-01,491090
2019-12-06,2019-12-06,2017-09-01,470406
2019-12-06,2019-12-06,2017-10-01,476925
2019-12-06,2019-12-06,2017-11-01,499446
2019-12-06,2019-12-06,2017-12-01,560379
2019-12-06,2019-12-06,2018-01-01,445484
2019-12-06,2019-12-06,2018-02-01,437005
2019-12-06,2019-12-06,2018-03-01,510380
2019-12-06,2019-12-06,2018-04-01,482412
2019-12-06,2019-12-06,2018-05-01,530082
2019-12-06,2019-12-06,2018-06-01,510029
2019-12-06,2019-12-06,2018-07-01,508010
2019-12-06,2019-12-06,2018-08-01,523933
2019-12-06,2019-12-06,2018-09-01,481094
2019-12-06,2019-12-06,2018-10-01,506360
2019-12-06,2019-12-06,2018-11-01,522804
2019-12-06,2019-12-06,2018-12-01,563497
2019-12-06,2019-12-06,2019-01-01,459143
2019-12-06,2019-12-06,2019-02-01,444794
2019-12-06,2019-12-06,2019-03-01,518304
2019-12-06,2019-12-06,2019-04-01,510176
2019-12-06,2019-12-06,2019-05-01,547036
2019-12-06,2019-12-06,2019-06-01,517984
2019-12-06,2019-12-06,2019-07-01,532996
2019-12-06,2019-12-06,2019-08-01,547383
2019-12-06,2019-12-06,2019-09-01,499153
2019-12-06,2019-12-06,2019-10-01,524989
