realtime_start,realtime_end,date,value
2019-12-06,2019-12-06,2012-02-01,15214
2019-12-06,2019-12-06,2012-03-01,15192
2019-12-06,2019-12-06,2012-04-01,14837
2019-12-06,2019-12-06,2012-05-01,14680
2019-12-06,2019-12-06,2012-06-01,14766
2019-12-06,2019-12-06,2012-07-01,14813
2019-12-06,2019-12-06,2012-08-01,14753
2019-12-06,2019-12-06,2012-09-01,14673
2019-12-06,2019-12-06,2012-10-01,14570
2019-12-06,2019-12-06,2012-11-01,14438
2019-12-06,2019-12-06,2012-12-01,14442
2019-12-06,2019-12-06,2013-01-01,14744
2019-12-06,2019-12-06,2013-02-01,14519
2019-12-06,2019-12-06,2013-03-01,14414
2019-12-06,2019-12-06,2013-04-01,14218
2019-12-06,2019-12-06,2013-05-01,14310
2019-12-06,2019-12-06,2013-06-01,14165
2019-12-06,2019-12-06,2013-07-01,14084
2019-12-06,2019-12-06,2013-08-01,14037
2019-12-06,2019-12-06,2013-09-01,14088
2019-12-06,2019-12-06,2013-10-01,14222
2019-12-06,2019-12-06,2013-11-01,14074
2019-12-06,2019-12-06,2013-12-01,13937
2019-12-06,2019-12-06,2014-01-01,13686
2019-12-06,2019-12-06,2014-02-01,14097
2019-12-06,2019-12-06,2014-03-01,14058
2019-12-06,2019-12-06,2014-04-01,14405
2019-12-06,2019-12-06,2014-05-01,14170
2019-12-06,2019-12-06,2014-06-01,13947
2019-12-06,2019-12-06,2014-07-01,14059
2019-12-06,2019-12-06,2014-08-01,14087
2019-12-06,2019-12-06,2014-09-01,13852
2019-12-06,2019-12-06,2014-10-01,13859
2019-12-06,2019-12-06,2014-11-01,13903
2019-12-06,2019-12-06,2014-12-01,13958
2019-12-06,2019-12-06,2015-01-01,13930
2019-12-06,2019-12-06,2015-02-01,13771
2019-12-06,2019-12-06,2015-03-01,13889
2019-12-06,2019-12-06,2015-04-01,13733
2019-12-06,2019-12-06,2015-05-01,13893
2019-12-06,2019-12-06,2015-06-01,13663
2019-12-06,2019-12-06,2015-07-01,13639
2019-12-06,2019-12-06,2015-08-01,13590
2019-12-06,2019-12-06,2015-09-01,13659
2019-12-06,2019-12-06,2015-10-01,13580
2019-12-06,2019-12-06,2015-11-01,13573
2019-12-06,2019-12-06,2015-12-01,13407
2019-12-06,2019-12-06,2016-01-01,13179
2019-12-06,2019-12-06,2016-02-01,13163
2019-12-06,2019-12-06,2016-03-01,13086
2019-12-06,2019-12-06,2016-04-01,12832
2019-12-06,2019-12-06,2016-05-01,12601
2019-12-06,2019-12-06,2016-06-01,12887
2019-12-06,2019-12-06,2016-07-01,12713
2019-12-06,2019-12-06,2016-08-01,12750
2019-12-06,2019-12-06,2016-09-01,12630
2019-12-06,2019-12-06,2016-10-01,12484
2019-12-06,2019-12-06,2016-11-01,12256
2019-12-06,2019-12-06,2016-12-01,12206
2019-12-06,2019-12-06,2017-01-01,12356
2019-12-06,2019-12-06,2017-02-01,12169
2019-12-06,2019-12-06,2017-03-01,12206
2019-12-06,2019-12-06,2017-04-01,12184
2019-12-06,2019-12-06,2017-05-01,12034
2019-12-06,2019-12-06,2017-06-01,12114
2019-12-06,2019-12-06,2017-07-01,12035
2019-12-06,2019-12-06,2017-08-01,12027
2019-12-06,2019-12-06,2017-09-01,12047
2019-12-06,2019-12-06,2017-10-01,11945
2019-12-06,2019-12-06,2017-11-01,11993
2019-12-06,2019-12-06,2017-12-01,11838
2019-12-06,2019-12-06,2018-01-01,12130
2019-12-06,2019-12-06,2018-02-01,12120
2019-12-06,2019-12-06,2018-03-01,11527
2019-12-06,2019-12-06,2018-04-01,12242
2019-12-06,2019-12-06,2018-05-01,12309
2019-12-06,2019-12-06,2018-06-01,12027
2019-12-06,2019-12-06,2018-07-01,12116
2019-12-06,2019-12-06,2018-08-01,11940
2019-12-06,2019-12-06,2018-09-01,11854
2019-12-06,2019-12-06,2018-10-01,11959
2019-12-06,2019-12-06,2018-11-01,11917
2019-12-06,2019-12-06,2018-12-01,11516
2019-12-06,2019-12-06,2019-01-01,11625
2019-12-06,2019-12-06,2019-02-01,11610
2019-12-06,2019-12-06,2019-03-01,11536
2019-12-06,2019-12-06,2019-04-01,11552
2019-12-06,2019-12-06,2019-05-01,11515
2019-12-06,2019-12-06,2019-06-01,11336
2019-12-06,2019-12-06,2019-07-01,11448
2019-12-06,2019-12-06,2019-08-01,11297
2019-12-06,2019-12-06,2019-09-01,11126
2019-12-06,2019-12-06,2019-10-01,11134
