realtime_start,realtime_end,date,value
2019-12-06,2019-12-06,2013-02-01,20281
2019-12-06,2019-12-06,2013-03-01,20283
2019-12-06,2019-12-06,2013-04-01,20487
2019-12-06,2019-12-06,2013-05-01,20356
2019-12-06,2019-12-06,2013-06-01,20325
2019-12-06,2019-12-06,2013-07-01,20550
2019-12-06,2019-12-06,2013-08-01,20280
2019-12-06,2019-12-06,2013-09-01,20284
2019-12-06,2019-12-06,2013-10-01,20759
2019-12-06,2019-12-06,2013-11-01,20216
2019-12-06,2019-12-06,2013-12-01,20559
2019-12-06,2019-12-06,2014-01-01,20475
2019-12-06,2019-12-06,2014-02-01,20479
2019-12-06,2019-12-06,2014-03-01,20594
2019-12-06,2019-12-06,2014-04-01,21115
2019-12-06,2019-12-06,2014-05-01,20686
2019-12-06,2019-12-06,2014-06-01,20750
2019-12-06,2019-12-06,2014-07-01,20866
2019-12-06,2019-12-06,2014-08-01,20978
2019-12-06,2019-12-06,2014-09-01,20779
2019-12-06,2019-12-06,2014-10-01,21073
2019-12-06,2019-12-06,2014-11-01,21297
2019-12-06,2019-12-06,2014-12-01,21237
2019-12-06,2019-12-06,2015-01-01,20934
2019-12-06,2019-12-06,2015-02-01,21195
2019-12-06,2019-12-06,2015-03-01,21304
2019-12-06,2019-12-06,2015-04-01,21356
2019-12-06,2019-12-06,2015-05-01,21520
2019-12-06,2019-12-06,2015-06-01,21299
2019-12-06,2019-12-06,2015-07-01,21474
2019-12-06,2019-12-06,2015-08-01,21481
2019-12-06,2019-12-06,2015-09-01,21353
2019-12-06,2019-12-06,2015-10-01,21119
2019-12-06,2019-12-06,2015-11-01,21302
2019-12-06,2019-12-06,2015-12-01,21405
2019-12-06,2019-12-06,2016-01-01,21212
2019-12-06,2019-12-06,2016-02-01,21828
2019-12-06,2019-12-06,2016-03-01,21399
2019-12-06,2019-12-06,2016-04-01,21341
2019-12-06,2019-12-06,2016-05-01,21501
2019-12-06,2019-12-06,2016-06-01,21584
2019-12-06,2019-12-06,2016-07-01,21406
2019-12-06,2019-12-06,2016-08-01,21731
2019-12-06,2019-12-06,2016-09-01,21770
2019-12-06,2019-12-06,2016-10-01,21561
2019-12-06,2019-12-06,2016-11-01,21464
2019-12-06,2019-12-06,2016-12-01,21742
2019-12-06,2019-12-06,2017-01-01,21672
2019-12-06,2019-12-06,2017-02-01,21225
2019-12-06,2019-12-06,2017-03-01,21437
2019-12-06,2019-12-06,2017-04-01,21475
2019-12-06,2019-12-06,2017-05-01,21304
2019-12-06,2019-12-06,2017-06-01,21499
2019-12-06,2019-12-06,2017-07-01,21453
2019-12-06,2019-12-06,2017-08-01,21596
2019-12-06,2019-12-06,2017-09-01,21611
2019-12-06,2019-12-06,2017-10-01,21650
2019-12-06,2019-12-06,2017-11-01,21901
2019-12-06,2019-12-06,2017-12-01,21682
2019-12-06,2019-12-06,2018-01-01,21923
2019-12-06,2019-12-06,2018-02-01,22369
2019-12-06,2019-12-06,2018-03-01,21882
2019-12-06,2019-12-06,2018-04-01,22295
2019-12-06,2019-12-06,2018-05-01,23048
2019-12-06,2019-12-06,2018-06-01,22683
2019-12-06,2019-12-06,2018-07-01,23021
2019-12-06,2019-12-06,2018-08-01,22487
2019-12-06,2019-12-06,2018-09-01,22551
2019-12-06,2019-12-06,2018-10-01,22869
2019-12-06,2019-12-06,2018-11-01,22858
2019-12-06,2019-12-06,2018-12-01,22635
2019-12-06,2019-12-06,2019-01-01,22306
2019-12-06,2019-12-06,2019-02-01,21979
2019-12-06,2019-12-06,2019-03-01,22451
2019-12-06,2019-12-06,2019-04-01,22413
2019-12-06,2019-12-06,2019-05-01,22385
2019-12-06,2019-12-06,2019-06-01,22425
2019-12-06,2019-12-06,2019-07-01,22684
2019-12-06,2019-12-06,2019-08-01,22414
2019-12-06,2019-12-06,2019-09-01,22476
2019-12-06,2019-12-06,2019-10-01,22261
