realtime_start,realtime_end,date,value
2019-12-06,2019-12-06,2006-09-01,9549
2019-12-06,2019-12-06,2006-10-01,9375
2019-12-06,2019-12-06,2006-11-01,9311
2019-12-06,2019-12-06,2006-12-01,9334
2019-12-06,2019-12-06,2007-01-01,9609
2019-12-06,2019-12-06,2007-02-01,9369
2019-12-06,2019-12-06,2007-03-01,9406
2019-12-06,2019-12-06,2007-04-01,9430
2019-12-06,2019-12-06,2007-05-01,9331
2019-12-06,2019-12-06,2007-06-01,9264
2019-12-06,2019-12-06,2007-07-01,9315
2019-12-06,2019-12-06,2007-08-01,9300
2019-12-06,2019-12-06,2007-09-01,9141
2019-12-06,2019-12-06,2007-10-01,9142
2019-12-06,2019-12-06,2007-11-01,9094
2019-12-06,2019-12-06,2007-12-01,9009
2019-12-06,2019-12-06,2008-01-01,8873
2019-12-06,2019-12-06,2008-02-01,8594
2019-12-06,2019-12-06,2008-03-01,8631
2019-12-06,2019-12-06,2008-04-01,8606
2019-12-06,2019-12-06,2008-05-01,8587
2019-12-06,2019-12-06,2008-06-01,8473
2019-12-06,2019-12-06,2008-07-01,8369
2019-12-06,2019-12-06,2008-08-01,8154
2019-12-06,2019-12-06,2008-09-01,7722
2019-12-06,2019-12-06,2008-10-01,7735
2019-12-06,2019-12-06,2008-11-01,7640
2019-12-06,2019-12-06,2008-12-01,7460
2019-12-06,2019-12-06,2009-01-01,7363
2019-12-06,2019-12-06,2009-02-01,7285
2019-12-06,2019-12-06,2009-03-01,7041
2019-12-06,2019-12-06,2009-04-01,7067
2019-12-06,2019-12-06,2009-05-01,7087
2019-12-06,2019-12-06,2009-06-01,7092
2019-12-06,2019-12-06,2009-07-01,7039
2019-12-06,2019-12-06,2009-08-01,6991
2019-12-06,2019-12-06,2009-09-01,6981
2019-12-06,2019-12-06,2009-10-01,6915
2019-12-06,2019-12-06,2009-11-01,6991
2019-12-06,2019-12-06,2009-12-01,7024
2019-12-06,2019-12-06,2010-01-01,7011
2019-12-06,2019-12-06,2010-02-01,7123
2019-12-06,2019-12-06,2010-03-01,7235
2019-12-06,2019-12-06,2010-04-01,7121
2019-12-06,2019-12-06,2010-05-01,7117
2019-12-06,2019-12-06,2010-06-01,7072
2019-12-06,2019-12-06,2010-07-01,7094
2019-12-06,2019-12-06,2010-08-01,7130
2019-12-06,2019-12-06,2010-09-01,7108
2019-12-06,2019-12-06,2010-10-01,7039
2019-12-06,2019-12-06,2010-11-01,7104
2019-12-06,2019-12-06,2010-12-01,7062
2019-12-06,2019-12-06,2011-01-01,6992
2019-12-06,2019-12-06,2011-02-01,7145
2019-12-06,2019-12-06,2011-03-01,7397
2019-12-06,2019-12-06,2011-04-01,7321
2019-12-06,2019-12-06,2011-05-01,7245
2019-12-06,2019-12-06,2011-06-01,7227
